Zaire (Congo Kinshasa),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13568.762,13831.813,14100.005,14373.435,14657.484,14952.568,15259.279,15577.932,15909.008,16253.014,16610.482,16964.231,17486.434,18027.167,18432.651,18855.509,19343.383,19941.073,20570.629,21178.812,21780.955,22385.56,23007.669,23668.471,24333.992,25032.766,25741.477,26483.952,27316.663,28203.768,29012.545,29808.023,30648.843,31446.874,32340.981,33344.216,34376.231,35482.158,36628.158,37804.132,39047.458,40366.247,41645.395,43026.95,44486.48,46298.585,47196.67,47739.821,48759.711,50283.549,51848.551,53496.568,55200.413,56885.544,58629.98,60473.51,62375.905,64390.2,66514.506,68693
Zambia ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2553,2611,2672,2734,2800,2869,2941,3016,3094,3173,3254,3337,3421,3508,3599,3694,3794,3900,4009,4123,4251.612,4376.371,4506.497,4642.941,4784.668,4923.73,5067.045,5216.55,5371.218,5531.99,5699.777,5885.614,6102.344,6340.246,6567.207,6784.665,7029.393,7282.298,7517.299,7746.084,7977.698,8212.432,8444.666,8670.841,8891.693,9102.094,9306.22,9528.978,9749.568,9967.447,10205.262,10439.789,10633.077,10799.937,10962.026,11115.381,11288.253,11477.447,11669.534,11863
Zimbabwe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2853.151,2950.941,3080.907,3190.967,3307.273,3409.017,3529.739,3646.34,3764.157,3886.947,4010.933,4140.117,4277.736,4412.423,4537.263,4685.272,4835.691,4995.432,5171.817,5352.802,5514.536,5684.187,5861.135,6001.949,6172.535,6341.797,6496.418,6642.107,6767.223,6887.132,7169.968,7429.223,7636.524,7928.344,8241.214,8560.488,8876.783,9216.479,9560.047,9868.2,10156.044,10437.423,10720.252,10976.373,11086.482,11159.492,11316.947,11469.387,11606.924,11733.078,11820.025,11867.855,11866.017,11815.518,11735.046,11639.47,11544.326,11443.187,11350.111,11393
Total 3 Small African countries,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.902,37.482,39.208,41.097,43.167,45.44,47.935,50.686,53.71,57.04,60.706,64.822,69.449,74.584,80.285,86.62,93.66,101.602,110.458,120.319,131.309,132.251,131.687,131.277,131.025,120.805,118.733,135.13,152.112,170.648,188.806,208.185,228.187,242.804,252.496,262.219,272.715,281.664,293.038,305.052,317.725,331.001,344.803,359.116,373.938,389.258,405.031,421.202,437.75,454.665,471.933,489.488,507.264,525.246,543.42,561.78,580.302,598.963,617.738,708
Total Africa ,17000,,32300,,46610,,55320,,61080,,74236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110000,,,,,,,,,,,,,124697,,,,,,,133408,,,,,,,,,,,,,,,,,,,,193800,,,,,,,,,,227939.046,232714.525,237697.54,242818.766,248166.851,253834.015,259684.443,265707.335,271941.206,278398.876,285108.535,291804.322,298637.767,306162.673,313898.352,321932.171,330270.5,338954.3,347855.156,356972.849,365897.577,375468.942,385183.624,395382.574,405751.512,416225.701,427544.422,439474.603,451811.057,464774.136,478051.072,492647.845,507636.206,523291.559,538387.988,553571.14,569017.395,584568.86,600282.988,616428.204,633215.771,650711.274,668030.682,685293.387,701811.668,719527.688,737443.543,755139.685,773376.128,792099.164,811088.125,830481.502,850284.664,870204.877,890226.224,910631.214,931486.521,952787.083,974527.69,990447
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
World Total,225820,,267330,,438428,,556148,,603490,,1041707.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1275732.068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1563463.986,,,,,,,,,,,,,1792924.703,,,,,,,1863466.338,,,,,,,,,,,,,,,,,,,,2299193.275,,,,,,,,,,2527959.895,2571662.789,2617949.071,2665959.455,2716927.398,2769073.634,2822501.579,2879933.664,2939254.094,2995909.189,3041506.603,3082161.224,3135786.861,3201354.081,3266477.462,3333138.067,3402223.59,3471463.654,3543086.393,3615742.882,3691157.428,3769818.402,3846498.588,3922793.352,3997676.87,4070670.632,4141444.863,4213538.649,4286316.852,4363144.272,4439528.731,4514837.585,4587307.421,4676388.377,4756521.213,4837719.114,4920967.596,5006671.583,5093306.051,5180540.356,5269029.228,5351921.725,5435721.521,5518127.088,5599396.187,5681574.956,5762211.774,5842121.553,5921366.35,5999621.854,6076557.523,6154790.969,6231703.945,6308364.377,6374055.917,6462986.555,6540213.863,6616689.011,6694832.021,6764086
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Composition of the Small Country Groups,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andorra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.176,6.31,5.866,5.591,5.503,6.189,6.221,6.424,7.103,7.239,8.392,8.959,10.317,11.356,12.199,13.623,14.38,15.563,17.216,18.233,19.545,20.55,21.425,23.092,24.807,26.558,28.5,29.396,30.321,31.274,33.584,37.825,39.94,41.627,42.712,44.596,46.476,47.671,49.365,50.516,52.747,56.475,59.722,62.559,63.826,63.245,63.358,64.053,64.728,65.073,65.099,65.316,65.986,68.782,73.247,76.122,78.294,80.757,82.627,84
Cyprus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,494,502,508,515,523,530,536,546,558,567,573,578.7,576,582.3,586.5,590.8,595,599.4,604.3,609.4,614.6,619.8,626.3,633.9,640.7,610.5,598.6,598.4,601,605.1,611,617.9,624.3,631.8,639.9,647.3,650,659.4,664.217,670.912,681.349,693.906,707.285,718.776,726.752,733.188,738.649,743.728,748.822,753.692,758.363,762.887,767.314,771.657,775.927,780.133,784.301,788.457,792.604,1085
Faeroe Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.5,32.1,32.5,32.6,32.7,32.6,32.7,33.1,33.8,34.5,34.7,35,35.5,35.9,35.4,37,37.3,37.5,38,38.4,38.6,38.682,38.946,39.481,40.12,40.826,41.393,41.86,42.481,43.045,43.453,43.858,44.246,44.571,45.063,45.574,46.054,46.683,47.09,47.279,47.439,47.571,47.78,46.085,44.504,43.537,43.59,44.048,44.56,45.115,45.794,46.59,47.349,47.954,48.29,48.307,48.322,48.489,48.668,49
Gibraltar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.974,23.23,23.332,23.449,23.566,23.698,23.833,23.947,24.074,24.207,24.342,24.474,24.767,25.018,25.376,25.492,25.649,25.926,26.097,26.31,26.485,27.91,28.873,29.434,28.871,29.379,29.696,28.9,28.98,29.263,29.233,29.701,29.282,28.75,28.194,27.905,27.969,28.214,28.556,28.905,29.017,28.928,28.209,28.266,27.606,27.4,27.274,27.34,27.422,27.501,27.578,27.649,27.714,27.776,27.833,27.884,27.928,27.967,28.002,29
Greenland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.3,22.7,23.1,25,25.7,26.6,27.7,28.9,30.1,31.2,32.498,33.726,34.906,36.233,37.891,39.208,40.851,42.947,44.716,45.985,46.431,47.233,48.258,49.024,49.485,49.584,49.692,49.433,49.243,49.555,50.208,51.034,51.66,52.111,52.625,53.15,53.636,54.095,54.853,55.408,55.628,55.539,55.49,55.637,55.923,56.185,56.336,56.508,56.613,56.696,56.89,57.128,57.363,57.541,57.702,57.78,57.638,57.527,57.564,58
Guernsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.347,45.537,45.725,45.898,46.038,46.161,46.277,46.4,46.546,46.723,46.926,47.211,47.859,48.575,49.329,50.077,50.782,51.468,52.099,52.697,53.287,53.759,53.818,53.827,53.792,53.721,53.63,53.555,53.485,53.422,53.36,53.415,53.846,54.28,54.718,55.159,58.44,59.441,60.484,61.544,62.623,61.289,61.675,62.037,62.367,62.668,62.951,63.243,63.527,63.806,64.08,64.342,64.587,64.818,65.031,65.228,65.409,65.573,65.726,65
Iceland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142.938,145.604,147.962,151.036,154.563,158.044,161.358,165.11,168.771,172.314,175.86,178.905,182.053,185.481,188.847,192.288,195.61,198.676,201.245,202.92,204.104,206.092,209.275,212.364,215.324,218.031,220.133,221.823,223.587,225.749,228.161,230.803,233.997,237.041,239.498,241.403,242.999,244.676,249.885,252.746,254.719,256.831,259.012,261.27,266.075,267.527,269,271.192,274,277.28,281.043,284.812,288.03,291.064,293.966,296.737,299.388,301.931,304.367,307
Isle of Man,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.759,53.86,53.137,52.423,51.719,51.025,50.339,49.663,48.996,48.339,47.689,47.243,47.665,48.091,48.52,48.954,49.448,50.209,50.982,51.767,52.563,53.474,54.877,56.317,57.794,59.31,60.687,61.503,62.331,63.17,64.019,64.66,64.58,64.501,64.422,64.342,64.531,65.45,66.538,67.644,68.766,69.879,70.476,70.72,70.971,71.27,71.55,71.853,72.183,72.537,72.911,73.298,73.692,74.09,74.492,74.898,75.303,75.707,76.111,77
Jersey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.824,57.451,58.085,58.702,59.285,59.85,60.413,60.99,61.604,62.262,62.965,63.647,64.233,64.902,65.613,66.312,66.944,67.547,68.07,68.545,69.002,69.488,70.268,70.989,71.66,72.289,72.9,73.535,74.186,74.852,75.531,76.245,77.068,77.899,78.74,79.589,80.448,81.279,82.083,82.86,83.609,84.233,84.741,85.218,85.692,86.251,86.782,87.312,87.833,88.335,88.814,89.266,89.681,90.057,90.395,90.698,90.969,91.209,91.427,92
Liechtenstein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.5,14,13.9,14.05,14.4,14.7,15,15.2,15.45,15.9,16.426,16.825,17.295,17.844,18.391,18.721,19.066,19.446,19.965,20.526,21.103,21.788,22.24,22.864,23.33,23.413,23.514,23.927,24.412,24.741,25.074,25.672,26.255,26.446,26.597,26.879,27.238,27.546,27.825,28.074,28.796,29.288,29.706,30.168,30.549,30.855,31.112,31.296,31.539,31.875,32.207,32.532,32.847,33.15,33.443,33.726,33.999,34.261,34.515,35
Luxembourg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295.587,297.425,299.263,301.101,302.939,304.777,306.615,308.453,310.291,312.129,313.969,316.845,320.75,324.1,327.75,331.5,333.895,335.012,335.867,337.5,339.174,342.4,346.6,350.45,355.05,358.95,360.75,361.45,362.1,363,364.4,365.4,365.718,365.885,366.272,367.169,369.019,371.66,375.624,377.621,382.966,387.152,392.552,398.084,403.756,409.704,415.566,421.014,426.495,432.527,438.777,444.779,450.786,456.764,462.69,468.571,474.413,480.222,486.006,492
Malta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,311.973,312.646,316.619,317.248,319.787,314.369,314.066,318.779,321.94,324.842,328.517,328.854,329.011,328.116,323.591,319.164,317.482,318.573,319.254,322.749,325.569,325.468,319.43,321.838,323.524,327.842,329.354,332.066,339.786,346.876,364.001,363.652,360.222,355.773,351.379,347.039,346.625,349.047,351.951,355.323,359.107,362.579,365.897,370.008,373.606,376.893,379.962,382.953,385.608,387.799,389.947,391.873,393.515,395.178,396.851,398.534,400.214,401.88,403.532,405
Monaco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.125,18.156,18.188,18.22,18.252,18.284,18.552,19.081,19.624,20.183,20.757,21.348,21.841,22.047,22.255,22.465,22.677,22.891,23.142,23.45,23.752,24.063,24.371,24.651,24.885,25.128,25.406,25.687,25.971,26.26,26.551,26.846,27.16,27.497,27.837,28.181,28.53,28.883,29.241,29.604,29.972,30.156,30.34,30.524,30.707,30.887,31.063,31.234,31.401,31.563,31.719,31.871,32.018,32.161,32.3,32.437,32.571,32.704,32.835,31
San Marino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.78,12.969,13.176,13.384,13.604,13.827,14.05,14.297,14.544,15.007,15.406,15.553,16.7,16.945,17.144,17.418,17.725,17.929,18.333,18.728,19.189,17.872,18.481,18.876,19.319,19.738,20.127,20.48,20.82,21.17,21.463,21.71,21.993,22.31,22.501,22.589,22.771,22.957,23.04,23.188,23.469,23.774,24.069,24.353,24.625,24.883,25.287,25.72,26.128,26.534,26.937,27.336,27.73,28.119,28.503,28.88,29.251,29.615,29.973,31
Total 14 small WEC countries,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1528.783,1543.988,1558.853,1573.702,1591.056,1600.124,1613.124,1636.344,1660.843,1681.845,1701.447,1717.29,1728.897,1746.908,1758.806,1773.022,1786.809,1803.087,1819.286,1837.21,1853.404,1868.579,1883.162,1907.107,1928.661,1915.269,1914.382,1922.015,1938.703,1957.477,1990.038,2008.721,2020.267,2030.491,2040.458,2050.875,2064.736,2087.002,2110.752,2131.624,2160.207,2187.6,2216.954,2243.705,2266.959,2284.493,2302.48,2321.494,2340.859,2360.333,2380.159,2399.679,2418.612,2439.111,2460.67,2479.935,2498,2516.299,2533.957,2840
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anguilla,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.219,5.261,5.303,5.345,5.387,5.43,5.473,5.516,5.56,5.604,5.648,5.69,5.733,5.776,5.819,5.863,5.907,5.951,5.996,6.041,6.1,6.208,6.318,6.43,6.269,6.309,6.35,6.39,6.431,6.473,6.515,6.557,6.599,6.642,6.688,6.967,7.246,7.533,7.82,8.113,8.411,8.702,8.977,9.248,9.541,9.845,10.138,10.438,10.754,11.079,11.426,11.774,12.113,12.448,12.782,13.116,13.448,13.779,14.108,14
Antigua & Barbuda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.816,46.901,47.961,48.976,49.967,51.046,52.191,53.138,53.788,54.149,54.5,55.65,56.825,58.025,58.65,59.29,60.545,61.825,63.135,64.475,65.624,66.354,67.016,67.532,67.836,68.041,68.361,68.637,68.608,68.519,68.546,68.264,68.008,65.62,64.47,64.398,64.402,64.418,64.427,64.385,64.162,64.025,65.181,66.331,67.485,68.71,70.055,71.453,72.781,74.016,75.351,76.734,77.935,79.066,80.193,81.277,82.343,83.425,84.522,86
Aruba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.712,51.335,51.955,52.585,53.22,53.865,54.516,55.176,55.843,56.518,57.203,57.008,57.681,58.541,59.091,59.02,58.632,58.316,58.149,58.424,59.039,59.397,59.421,59.529,59.435,59.23,59.137,59.172,59.201,59.42,59.901,60.308,61.043,62.019,62.683,61.511,59.804,59.177,59.499,60.687,63.032,66.304,69.478,74.066,77.853,79.962,83.07,86.206,88.204,89.259,89.995,90.971,92.17,93.716,95.461,96.976,98.496,100.018,101.541,103
Bahamas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.498,73.229,76.217,79.487,83.062,87.138,91.596,96.485,101.676,106.931,112.234,117.565,122.902,128.225,133.605,139.205,145.065,151.12,157.435,164.012,170.323,174.22,178.332,181.985,185.499,189.139,193.257,197.499,201.499,206.15,209.944,214.71,219.682,224.719,229.819,234.988,239.832,244.042,248.063,252.424,257.253,260.335,264.085,268.189,271.881,275.303,278.571,281.577,284.505,287.358,290.075,292.663,295.131,297.477,299.697,301.79,303.77,305.655,307.451,308
Barbados,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.666,214.729,217.959,221.303,225.244,227.255,225.962,225.569,227.979,231.394,232.339,229.597,228.747,230.738,233.269,234.98,236.227,238.224,239.868,239.321,238.756,240.606,242.445,244.127,245.563,247.147,248.023,249.169,250.145,251.145,251.966,252.361,253.475,254.847,256.114,257.247,258.265,259.124,259.953,261.092,262.264,263.336,264.604,265.699,266.63,267.667,268.81,270.062,271.294,272.504,273.68,274.906,276.218,277.547,278.818,280.037,281.207,282.359,283.498,285
Belize,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.797,66.759,69.932,72.143,74.408,76.892,79.651,82.461,85.394,88.641,91.863,94.685,97.594,100.712,103.902,106.965,110.115,113.265,116.293,119.183,122.07,124.89,127.661,130.375,133.027,135.611,138.135,140.578,142.937,145.205,144.416,149.207,153.296,156.846,160.81,165.558,171.241,176.353,181.396,186.433,190.865,195.745,200.824,206.093,211.546,217.167,222.972,228.954,235.126,241.48,248.004,254.639,261.298,267.958,274.62,281.289,287.953,294.61,301.27,308
Bermuda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.869,39.386,39.876,40.385,40.919,41.459,42.02,42.602,43.124,43.682,44.365,45.148,46.146,47.141,48.107,48.998,49.804,50.548,51.25,51.906,52.6,53.071,53.26,53.45,53.639,53.829,54.018,54.207,54.377,54.516,54.726,54.911,55.168,55.506,55.853,56.181,56.514,56.831,57.166,57.485,57.781,58.095,58.696,59.241,59.746,60.294,60.871,61.45,61.981,62.509,63.061,63.606,64.182,64.761,65.337,65.91,66.436,66.921,67.388,68
British Virgin Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.243,6.245,6.304,6.398,6.496,6.603,6.73,6.871,7.025,7.198,7.383,7.561,7.753,7.973,8.183,8.409,8.675,8.946,9.248,9.567,9.828,9.841,10.016,10.178,10.364,10.533,10.626,10.719,10.812,10.903,10.998,11.422,11.823,12.262,12.726,13.183,13.631,14.099,14.615,15.143,15.691,16.268,16.756,17.222,17.687,18.131,18.581,19.031,19.479,19.93,20.384,20.842,21.301,21.759,22.218,22.675,23.132,23.587,24.041,24
Cayman Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.286,6.399,6.518,6.656,6.815,6.955,7.086,7.225,7.347,7.486,7.661,7.828,8.01,8.204,8.405,8.612,8.831,9.102,9.476,9.986,10.068,10.885,11.68,12.536,13.352,14.14,14.028,14.8,15.332,16.163,17.082,17.898,18.518,19.086,20.02,20.846,21.438,22.072,24.5,25.072,26.355,27.514,28.675,30.006,31.299,32.49,33.681,34.871,36.06,37.248,38.436,39.621,40.804,41.985,43.163,44.34,45.517,46.69,47.862,49
Dominica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.423,52.316,53.209,54.149,55.322,56.574,57.622,58.462,59.134,59.476,59.838,60.459,61.184,61.856,62.66,63.787,64.948,66.238,67.56,68.689,69.785,70.822,71.86,72.792,73.48,73.923,74.204,74.323,74.366,74.238,73.887,73.519,73.813,74.286,73.993,73.109,72.379,71.815,71.338,70.509,70.009,70.121,70.278,70.419,70.922,71.421,70.996,70.284,70.041,70.348,70.818,71.208,71.534,71.734,71.933,72.125,72.247,72.377,72.514,73
